Created as New Dataset,
531.0,32.15
530.0,31.80
529.0,31.89
528.0,31.91
527.0,31.67
526.0,31.43
525.0,31.17
524.0,31.16
523.0,31.08
522.0,30.73
521.0,30.59
520.0,30.54
519.0,30.26
518.0,30.29
517.0,29.84
516.0,29.68
515.0,29.48
514.0,29.55
513.0,29.38
512.0,29.06
511.0,28.60
510.0,28.38
509.0,28.31
508.0,28.34
507.0,28.18
506.0,27.91
505.0,27.43
504.0,27.06
503.0,27.32
502.0,27.29
501.0,26.64
500.0,26.32
499.0,25.71
498.0,25.92
497.0,25.68
496.0,25.34
495.0,24.75
494.0,24.72
493.0,24.30
492.0,24.38
491.0,23.64
490.0,23.32
489.0,22.98
488.0,22.76
487.0,22.57
486.0,22.32
485.0,21.77
484.0,21.20
483.0,21.07
482.0,20.78
481.0,20.39
480.0,20.14
479.0,19.68
478.0,19.43
477.0,19.18
476.0,18.75
475.0,18.22
474.0,17.96
473.0,17.71
472.0,17.52
471.0,16.99
470.0,16.62
469.0,15.85
468.0,15.99
467.0,15.73
466.0,15.31
465.0,14.75
464.0,14.40
463.0,14.02
462.0,13.81
461.0,13.47
460.0,13.16
459.0,12.75
458.0,12.36
457.0,12.14
456.0,11.94
455.0,11.45
454.0,10.90
453.0,10.50
452.0,10.44
451.0,10.09
450.0,9.81
449.0,9.52
448.0,8.89
447.0,8.60
446.0,8.56
445.0,8.21
444.0,7.81
443.0,7.25
442.0,7.07
441.0,6.87
440.0,6.77
439.0,6.44
438.0,6.05
437.0,5.71
436.0,5.54
435.0,5.29
434.0,5.12
433.0,4.96
432.0,4.47
431.0,4.21
430.0,3.98
429.0,4.03
428.0,3.97
427.0,3.58
426.0,3.27
425.0,3.08
424.0,3.00
423.0,2.82
422.0,2.83
421.0,2.56
420.0,2.25
419.0,2.20
418.0,2.15
417.0,2.15
416.0,2.03
415.0,1.75
414.0,1.53
413.0,1.43
412.0,1.49
411.0,1.49
410.0,1.28
409.0,1.13
408.0,1.02
407.0,1.03
406.0,1.07
405.0,1.02
404.0,0.91
403.0,0.79
402.0,0.70
401.0,0.69
400.0,0.80
399.0,0.71
398.0,0.62
397.0,0.40
396.0,0.35
395.0,0.38
394.0,0.47
393.0,0.47
392.0,0.42
391.0,0.27
390.0,0.16
389.0,0.16
388.0,0.27
387.0,0.30
386.0,0.28
385.0,0.19
384.0,0.01
383.0,-0.01
382.0,0.07
381.0,0.10
380.0,0.10
379.0,0.02
378.0,-0.30
377.0,-0.50
376.0,-0.44
375.0,-0.57
374.0,-0.23
373.0,-0.31
372.0,-0.16
371.0,-0.21
370.0,-0.23
369.0,-0.28
368.0,-0.04
367.0,-0.02
366.0,-0.07
365.0,-0.15
364.0,-0.19
363.0,-0.01
362.0,0.04
361.0,0.05
360.0,0.04
359.0,-0.11
358.0,-0.22
357.0,-0.17
356.0,-0.12
355.0,-0.01
354.0,0.11
353.0,0.06
352.0,0.18
351.0,0.02
350.0,-0.23
349.0,-0.29
348.0,-0.33
347.0,0.01
346.0,0.19
345.0,-0.02
344.0,-0.17
343.0,-0.13
342.0,0.02
341.0,-0.11
340.0,-0.22
339.0,-0.16
338.0,0.08
337.0,0.36
336.0,0.20
335.0,0.14
334.0,-0.15
333.0,-0.44
332.0,0.04
331.0,-0.04
330.0,-0.04
329.0,0.09
328.0,-0.06
327.0,0.16
326.0,0.28
325.0,-0.16
324.0,-0.39
323.0,-0.43
322.0,-0.01
321.0,0.19
320.0,-0.22
319.0,2.10
318.0,3.94
317.0,3.86
316.0,3.83
315.0,3.94
314.0,4.02
313.0,3.94
312.0,3.81
311.0,3.92
310.0,4.06
309.0,3.96
308.0,3.79
307.0,3.85
306.0,4.01
305.0,3.97
304.0,3.84
303.0,3.78
302.0,3.91
301.0,3.94
300.0,3.81
299.0,3.77
298.0,3.92
297.0,3.99
296.0,3.84
295.0,3.72
294.0,3.83
293.0,3.93
292.0,3.87
291.0,3.73
290.0,3.80
289.0,3.94
288.0,3.90
287.0,3.77
286.0,3.70
285.0,3.88
284.0,3.90
283.0,3.80
282.0,3.80
281.0,3.89
280.0,3.99
279.0,3.91
278.0,3.76
277.0,3.82
276.0,3.81
275.0,3.89
274.0,3.82
273.0,3.75
272.0,3.78
271.0,3.85
270.0,3.88
269.0,3.80
268.0,3.75
267.0,3.87
266.0,3.98
265.0,3.86
264.0,3.77
263.0,3.82
262.0,3.93
261.0,3.85
260.0,3.71
259.0,3.79
258.0,3.91
257.0,3.82
256.0,3.69
255.0,3.62
254.0,3.78
253.0,3.82
252.0,3.71
251.0,3.62
250.0,3.65
249.0,3.77
248.0,3.75
247.0,3.63
246.0,3.56
245.0,3.65
244.0,3.80
243.0,3.59
242.0,3.55
241.0,3.66
240.0,3.80
239.0,3.69
238.0,3.51
237.0,3.60
236.0,3.77
235.0,3.72
234.0,3.63
233.0,3.57
232.0,3.79
231.0,3.81
230.0,3.67
229.0,3.57
228.0,3.71
227.0,3.87
226.0,3.74
225.0,3.65
224.0,3.83
223.0,3.85
222.0,3.80
221.0,3.75
220.0,3.79
219.0,3.80
218.0,3.91
217.0,3.73
216.0,3.71
215.0,3.75
214.0,3.92
213.0,3.95
212.0,3.65
211.0,3.67
210.0,3.90
209.0,3.91
208.0,3.81
207.0,3.67
206.0,3.83
205.0,3.82
204.0,4.08
203.0,3.86
202.0,3.77
201.0,4.00
200.0,4.02
