X: (V*s),Y: (Hits)
8.89597e-10,8
8.9085e-10,3
8.92103e-10,8
8.93355e-10,6
8.94608e-10,5
8.9586e-10,5
8.97113e-10,3
8.98366e-10,6
8.99618e-10,6
9.00871e-10,9
9.02123e-10,8
9.03376e-10,7
9.04629e-10,4
9.05881e-10,4
9.07134e-10,6
9.08386e-10,4
9.09639e-10,4
9.10892e-10,5
9.12144e-10,3
9.13397e-10,5
9.14649e-10,10
9.15902e-10,2
9.17155e-10,9
9.18407e-10,8
9.1966e-10,6
9.20912e-10,6
9.22165e-10,4
9.23418e-10,6
9.2467e-10,6
9.25923e-10,2
9.27176e-10,8
9.28428e-10,7
9.29681e-10,5
9.30933e-10,5
9.32186e-10,6
9.33439e-10,5
9.34691e-10,3
9.35944e-10,8
9.37196e-10,5
9.38449e-10,2
9.39702e-10,0
9.40954e-10,4
9.42207e-10,5
9.43459e-10,5
9.44712e-10,4
9.45965e-10,4
9.47217e-10,1
9.4847e-10,4
9.49722e-10,7
9.50975e-10,4
9.52228e-10,5
9.5348e-10,7
9.54733e-10,3
9.55985e-10,2
9.57238e-10,1
9.58491e-10,5
9.59743e-10,2
9.60996e-10,3
9.62248e-10,3
9.63501e-10,8
9.64754e-10,3
9.66006e-10,7
9.67259e-10,2
9.68511e-10,9
9.69764e-10,6
9.71017e-10,3
9.72269e-10,1
9.73522e-10,9
9.74774e-10,7
9.76027e-10,9
9.7728e-10,4
9.78532e-10,3
9.79785e-10,5
9.81038e-10,7
9.8229e-10,5
9.83543e-10,5
9.84795e-10,3
9.86048e-10,4
9.87301e-10,4
9.88553e-10,5
9.89806e-10,2
9.91058e-10,3
9.92311e-10,8
9.93564e-10,4
9.94816e-10,4
9.96069e-10,6
9.97321e-10,6
9.98574e-10,8
9.99827e-10,5
1.00108e-09,4
1.00233e-09,8
1.00358e-09,2
1.00484e-09,6
1.00609e-09,4
1.00734e-09,4
1.00859e-09,5
1.00985e-09,6
1.0111e-09,4
1.01235e-09,4
1.01361e-09,5
1.01486e-09,5
1.01611e-09,4
1.01736e-09,4
1.01862e-09,5
1.01987e-09,4
1.02112e-09,2
1.02237e-09,8
1.02363e-09,5
1.02488e-09,1
1.02613e-09,4
1.02738e-09,3
1.02864e-09,3
1.02989e-09,6
1.03114e-09,3
1.03239e-09,5
1.03365e-09,0
1.0349e-09,5
1.03615e-09,4
1.0374e-09,3
1.03866e-09,4
1.03991e-09,3
1.04116e-09,5
1.04242e-09,3
1.04367e-09,2
1.04492e-09,3
1.04617e-09,2
1.04743e-09,3
1.04868e-09,3
1.04993e-09,0
1.05118e-09,7
1.05244e-09,6
1.05369e-09,0
1.05494e-09,4
1.05619e-09,5
1.05745e-09,5
1.0587e-09,0
1.05995e-09,4
1.0612e-09,6
1.06246e-09,4
1.06371e-09,3
1.06496e-09,4
1.06621e-09,2
1.06747e-09,4
1.06872e-09,4
1.06997e-09,2
1.07123e-09,7
1.07248e-09,7
1.07373e-09,1
1.07498e-09,1
1.07624e-09,6
1.07749e-09,5
1.07874e-09,3
1.07999e-09,4
1.08125e-09,5
1.0825e-09,2
1.08375e-09,5
1.085e-09,4
1.08626e-09,5
1.08751e-09,2
1.08876e-09,3
1.09001e-09,1
1.09127e-09,3
1.09252e-09,5
1.09377e-09,2
1.09502e-09,4
1.09628e-09,6
1.09753e-09,3
1.09878e-09,2
1.10003e-09,1
1.10129e-09,3
1.10254e-09,3
1.10379e-09,6
1.10505e-09,0
1.1063e-09,6
1.10755e-09,1
1.1088e-09,4
1.11006e-09,4
1.11131e-09,6
1.11256e-09,4
1.11381e-09,2
1.11507e-09,3
1.11632e-09,4
1.11757e-09,2
1.11882e-09,7
1.12008e-09,6
1.12133e-09,2
1.12258e-09,5
1.12383e-09,2
1.12509e-09,2
1.12634e-09,7
1.12759e-09,2
1.12884e-09,1
1.1301e-09,3
1.13135e-09,2
1.1326e-09,4
1.13386e-09,3
1.13511e-09,2
1.13636e-09,3
1.13761e-09,0
1.13887e-09,4
1.14012e-09,4
1.14137e-09,2
1.14262e-09,6
1.14388e-09,1
1.14513e-09,4
1.14638e-09,4
1.14763e-09,1
1.14889e-09,1
1.15014e-09,0
1.15139e-09,1
1.15264e-09,4
1.1539e-09,2
1.15515e-09,4
1.1564e-09,1
1.15765e-09,1
1.15891e-09,2
1.16016e-09,2
1.16141e-09,1
1.16267e-09,2
1.16392e-09,6
1.16517e-09,0
1.16642e-09,0
1.16768e-09,2
1.16893e-09,5
1.17018e-09,3
1.17143e-09,2
1.17269e-09,3
1.17394e-09,3
1.17519e-09,6
1.17644e-09,3
1.1777e-09,2
1.17895e-09,3
1.1802e-09,1
1.18145e-09,4
1.18271e-09,1
1.18396e-09,5
1.18521e-09,0
1.18646e-09,2
1.18772e-09,1
1.18897e-09,4
1.19022e-09,1
1.19148e-09,2
1.19273e-09,2
1.19398e-09,2
1.19523e-09,5
1.19649e-09,2
1.19774e-09,2
1.19899e-09,5
1.20024e-09,1
1.2015e-09,4
1.20275e-09,4
1.204e-09,5
1.20525e-09,3
1.20651e-09,4
1.20776e-09,2
1.20901e-09,3
1.21026e-09,6
1.21152e-09,1
1.21277e-09,2
1.21402e-09,3
