X: (V*s),Y: (Hits)
5.12866e-09,1
5.13453e-09,0
5.14039e-09,0
5.14626e-09,0
5.15212e-09,0
5.15798e-09,0
5.16385e-09,0
5.16971e-09,0
5.17557e-09,0
5.18144e-09,0
5.1873e-09,0
5.19316e-09,0
5.19903e-09,0
5.20489e-09,0
5.21075e-09,0
5.21662e-09,0
5.22248e-09,0
5.22834e-09,0
5.23421e-09,0
5.24007e-09,0
5.24594e-09,0
5.2518e-09,0
5.25766e-09,0
5.26353e-09,0
5.26939e-09,0
5.27525e-09,0
5.28112e-09,0
5.28698e-09,0
5.29284e-09,0
5.29871e-09,0
5.30457e-09,0
5.31043e-09,0
5.3163e-09,0
5.32216e-09,0
5.32802e-09,0
5.33389e-09,0
5.33975e-09,0
5.34562e-09,0
5.35148e-09,0
5.35734e-09,0
5.36321e-09,0
5.36907e-09,0
5.37493e-09,0
5.3808e-09,0
5.38666e-09,0
5.39252e-09,0
5.39839e-09,0
5.40425e-09,0
5.41011e-09,0
5.41598e-09,0
5.42184e-09,0
5.4277e-09,0
5.43357e-09,1
5.43943e-09,0
5.4453e-09,0
5.45116e-09,0
5.45702e-09,0
5.46289e-09,0
5.46875e-09,0
5.47461e-09,0
5.48048e-09,0
5.48634e-09,0
5.4922e-09,0
5.49807e-09,0
5.50393e-09,0
5.50979e-09,0
5.51566e-09,0
5.52152e-09,0
5.52738e-09,0
5.53325e-09,1
5.53911e-09,0
5.54498e-09,0
5.55084e-09,0
5.5567e-09,1
5.56257e-09,0
5.56843e-09,0
5.57429e-09,0
5.58016e-09,0
5.58602e-09,0
5.59188e-09,0
5.59775e-09,0
5.60361e-09,0
5.60947e-09,0
5.61534e-09,0
5.6212e-09,0
5.62706e-09,1
5.63293e-09,0
5.63879e-09,0
5.64466e-09,0
5.65052e-09,0
5.65638e-09,0
5.66225e-09,0
5.66811e-09,0
5.67397e-09,0
5.67984e-09,0
5.6857e-09,0
5.69156e-09,0
5.69743e-09,0
5.70329e-09,0
5.70915e-09,0
5.71502e-09,0
5.72088e-09,0
5.72674e-09,0
5.73261e-09,0
5.73847e-09,0
5.74434e-09,0
5.7502e-09,0
5.75606e-09,0
5.76193e-09,0
5.76779e-09,0
5.77365e-09,0
5.77952e-09,0
5.78538e-09,0
5.79124e-09,1
5.79711e-09,0
5.80297e-09,0
