X: (V*s),Y: (Hits)
2.42149e-09,35
2.43212e-09,43
2.44275e-09,42
2.45337e-09,33
2.464e-09,33
2.47463e-09,49
2.48526e-09,39
2.49589e-09,40
2.50652e-09,42
2.51715e-09,47
2.52778e-09,37
2.53841e-09,26
2.54904e-09,31
2.55966e-09,48
2.57029e-09,32
2.58092e-09,40
2.59155e-09,45
2.60218e-09,39
2.61281e-09,49
2.62344e-09,41
2.63407e-09,42
2.6447e-09,57
2.65533e-09,34
2.66595e-09,49
2.67658e-09,26
2.68721e-09,41
2.69784e-09,40
2.70847e-09,41
2.7191e-09,44
2.72973e-09,38
2.74036e-09,40
2.75099e-09,46
2.76161e-09,42
2.77224e-09,44
2.78287e-09,32
2.7935e-09,36
2.80413e-09,57
2.81476e-09,52
2.82539e-09,49
2.83602e-09,45
2.84665e-09,50
2.85728e-09,53
2.8679e-09,52
2.87853e-09,53
2.88916e-09,52
2.89979e-09,49
2.91042e-09,57
2.92105e-09,57
2.93168e-09,57
2.94231e-09,51
2.95294e-09,43
2.96357e-09,58
2.97419e-09,57
2.98482e-09,71
2.99545e-09,49
3.00608e-09,65
3.01671e-09,66
3.02734e-09,77
3.03797e-09,72
3.0486e-09,70
3.05923e-09,72
3.06986e-09,83
3.08048e-09,87
3.09111e-09,80
3.10174e-09,81
3.11237e-09,89
3.123e-09,99
3.13363e-09,76
3.14426e-09,105
3.15489e-09,97
3.16552e-09,98
3.17615e-09,104
3.18677e-09,102
3.1974e-09,110
3.20803e-09,104
3.21866e-09,89
3.22929e-09,103
3.23992e-09,88
3.25055e-09,98
3.26118e-09,106
3.27181e-09,92
3.28243e-09,90
3.29306e-09,110
3.30369e-09,120
3.31432e-09,107
3.32495e-09,106
3.33558e-09,95
3.34621e-09,104
3.35684e-09,104
3.36747e-09,115
3.3781e-09,84
3.38872e-09,85
3.39935e-09,85
3.40998e-09,81
3.42061e-09,62
3.43124e-09,94
3.44187e-09,78
3.4525e-09,68
3.46313e-09,54
3.47376e-09,70
3.48439e-09,52
3.49501e-09,59
3.50564e-09,45
3.51627e-09,58
3.5269e-09,41
3.53753e-09,67
3.54816e-09,45
3.55879e-09,65
3.56942e-09,55
3.58005e-09,48
3.59068e-09,41
3.6013e-09,44
3.61193e-09,35
3.62256e-09,45
3.63319e-09,34
3.64382e-09,33
3.65445e-09,35
3.66508e-09,44
3.67571e-09,57
3.68634e-09,33
3.69696e-09,33
3.70759e-09,34
3.71822e-09,41
3.72885e-09,34
3.73948e-09,35
3.75011e-09,32
3.76074e-09,41
3.77137e-09,33
3.782e-09,30
3.79263e-09,27
3.80325e-09,29
3.81388e-09,19
3.82451e-09,26
3.83514e-09,30
3.84577e-09,29
3.8564e-09,32
3.86703e-09,35
3.87766e-09,29
3.88829e-09,22
3.89892e-09,35
3.90954e-09,22
3.92017e-09,29
3.9308e-09,25
3.94143e-09,30
3.95206e-09,28
3.96269e-09,29
3.97332e-09,26
3.98395e-09,26
3.99458e-09,26
4.00521e-09,30
4.01583e-09,22
4.02646e-09,27
4.03709e-09,22
4.04772e-09,31
4.05835e-09,15
