MEAS1,MEAS2,MEAS3,MEAS4,MEAS5,MEAS6,MEAS7,MEAS8,MEAS9
3.97060843353511e-08,2.78038556718362e-08,0.1556628972722723,0.1070197072072072,2.8853904372332e-09,0.01398984375,0.00965,9.91e+37,3.3605444295126e-09
2.67412314223686e-08,2.6293029730201e-08,0.1034100506756757,0.100026244994995,1.0035342755206e-09,0.00912109375,0.00878515625,9.91e+37,1.114250614465e-09
3.79319047509866e-08,3.05125195148649e-08,0.1437873498498498,0.1148978353353353,1.0282370502661e-09,0.0135171875,0.008971875,9.91e+37,7.7039056291828e-09
3.10177149973196e-08,2.74144740759554e-08,0.1156775525525526,0.1008150963463463,3.598404166773e-09,0.00996484375,0.00949765625,9.91e+37,7.4988221095163e-09
3.13012516506587e-08,2.74144740759554e-08,0.1156775525525526,0.1008150963463463,3.598404166773e-09,0.00996484375,0.00949765625,9.91e+37,7.4988221095163e-09
2.5941737995223e-08,2.61791849854893e-08,0.1006343843843844,0.0939687812812813,1.79185700002e-09,0.0097125,0.00785703125,9.91e+37,1.25863141985222e-08
2.51799673613081e-08,2.7179657766764e-08,0.1007868493493493,0.1033869650900901,1.584215323372e-09,0.00868046875,0.00934609375,9.91e+37,1.4988143846147e-09
2.4987948633429e-08,2.81434469122389e-08,0.087416948198198,0.1082621684184184,1.3724376336711e-09,0.008203125,0.008715625,9.91e+37,3.3421009299578e-09
2.4987948633429e-08,2.81434469122389e-08,0.087416948198198,0.1082621684184184,1.3724376336711e-09,0.00822734375,0.00824296875,9.91e+37,6.7753298289973e-09
2.4914393631396e-08,2.75559369434154e-08,0.0951121433933934,0.0908633633633634,2.2935703272759e-09,0.00822734375,0.00824296875,9.91e+37,6.7753298289973e-09
2.88312329008506e-08,6.3923284507936e-08,0.1065384916166166,0.241253566066066,4.995929038628595e-10,0.010171875,0.02237109375,9.91e+37,9.837881962785535e-10
2.70731065655e-08,2.6683784421591e-08,0.1011220282782783,0.0923664445695696,1.2562790626939e-09,0.0093359375,0.00845859375,9.91e+37,1.814191345621e-09
2.8970694568897e-08,2.45212455584911e-08,0.1066644144144144,0.0938267642642643,1.945123955216e-09,0.00795546875,0.007909375,9.91e+37,9.1579249755983e-09
