Created as New Dataset,
349.0,0.20
348.0,0.42
347.0,0.51
346.0,0.31
345.0,0.36
344.0,0.46
343.0,0.69
342.0,0.56
341.0,0.29
340.0,0.56
339.0,0.23
338.0,0.27
337.0,0.46
336.0,0.36
335.0,0.47
334.0,0.57
333.0,0.72
332.0,1.03
331.0,0.73
330.0,0.32
329.0,0.59
328.0,0.59
327.0,0.52
326.0,0.69
325.0,0.67
324.0,0.52
323.0,0.76
322.0,0.85
321.0,0.45
320.0,0.25
319.0,8.03
318.0,16.97
317.0,16.79
316.0,16.64
315.0,16.77
314.0,16.98
313.0,17.04
312.0,16.90
311.0,16.69
310.0,16.76
309.0,16.93
308.0,16.79
307.0,16.58
306.0,16.80
305.0,17.05
304.0,16.94
303.0,16.70
302.0,16.66
301.0,16.81
300.0,16.88
299.0,16.78
298.0,16.66
297.0,16.86
296.0,16.90
295.0,16.67
294.0,16.51
293.0,16.70
292.0,16.78
291.0,16.60
290.0,16.62
289.0,16.79
288.0,16.86
287.0,16.68
286.0,16.51
285.0,16.51
284.0,16.84
283.0,16.89
282.0,16.67
281.0,16.49
280.0,16.57
279.0,16.80
278.0,16.74
277.0,16.59
276.0,16.60
275.0,16.59
274.0,16.60
273.0,16.40
272.0,16.39
271.0,16.59
270.0,16.60
269.0,16.56
268.0,16.52
267.0,16.59
266.0,16.82
265.0,16.73
264.0,16.60
263.0,16.90
262.0,16.83
261.0,16.83
260.0,16.85
259.0,16.78
258.0,16.85
257.0,16.55
256.0,16.35
255.0,16.56
254.0,16.81
253.0,16.52
252.0,16.33
251.0,16.54
250.0,16.84
249.0,16.54
248.0,16.22
247.0,16.21
246.0,16.56
245.0,16.63
244.0,16.55
243.0,16.36
242.0,16.68
241.0,16.74
240.0,16.45
239.0,16.50
238.0,16.52
237.0,16.67
236.0,16.61
235.0,16.51
234.0,16.43
233.0,16.81
232.0,16.82
231.0,16.61
230.0,16.46
229.0,16.57
228.0,16.65
227.0,16.70
226.0,16.64
225.0,16.58
224.0,16.76
223.0,16.58
222.0,16.74
221.0,16.35
220.0,16.79
219.0,16.77
218.0,16.60
217.0,16.43
216.0,16.64
215.0,16.57
214.0,16.98
213.0,16.51
212.0,16.48
211.0,16.65
210.0,16.74
209.0,16.66
208.0,16.50
207.0,16.70
206.0,16.84
205.0,16.55
204.0,16.57
203.0,16.74
202.0,16.96
201.0,16.71
200.0,16.72
