Created as New Dataset,
661.0,82.19
660.0,82.66
659.0,82.77
658.0,82.21
657.0,82.32
656.0,82.42
655.0,82.49
654.0,82.59
653.0,82.11
652.0,82.03
651.0,82.26
650.0,82.73
649.0,82.34
648.0,81.66
647.0,81.64
646.0,81.67
645.0,82.22
644.0,82.15
643.0,81.87
642.0,82.11
641.0,82.10
640.0,81.85
639.0,81.99
638.0,82.43
637.0,82.54
636.0,81.95
635.0,81.69
634.0,81.91
633.0,82.07
632.0,81.67
631.0,82.03
630.0,82.07
629.0,81.45
628.0,81.71
627.0,82.33
626.0,82.20
625.0,81.79
624.0,81.60
623.0,81.51
622.0,81.96
621.0,81.69
620.0,81.55
619.0,81.40
618.0,81.36
617.0,81.67
616.0,81.77
615.0,81.67
614.0,81.25
613.0,81.35
612.0,81.15
611.0,81.77
610.0,81.61
609.0,81.42
608.0,81.52
607.0,81.35
606.0,81.52
605.0,81.46
604.0,81.53
603.0,81.27
602.0,81.30
601.0,81.27
600.0,81.32
599.0,81.08
598.0,81.05
597.0,80.95
596.0,81.24
595.0,81.07
594.0,81.18
593.0,80.92
592.0,80.75
591.0,80.39
590.0,80.51
589.0,80.77
588.0,80.96
587.0,81.06
586.0,81.16
585.0,81.31
584.0,81.21
583.0,81.09
582.0,81.40
581.0,81.19
580.0,80.80
579.0,80.71
578.0,80.68
577.0,80.67
576.0,80.85
575.0,80.87
574.0,81.00
573.0,80.77
572.0,80.67
571.0,80.53
570.0,80.90
569.0,80.84
568.0,80.93
567.0,80.59
566.0,80.68
565.0,80.03
564.0,80.85
563.0,80.81
562.0,80.99
561.0,80.62
560.0,80.84
559.0,80.69
558.0,80.15
557.0,79.77
556.0,80.11
555.0,80.36
554.0,80.44
553.0,80.70
552.0,80.52
551.0,79.57
550.0,80.00
549.0,80.33
548.0,80.32
547.0,80.38
546.0,80.00
545.0,80.00
544.0,79.89
543.0,79.81
542.0,79.95
541.0,79.83
540.0,79.70
539.0,79.99
538.0,79.78
537.0,80.17
536.0,79.96
535.0,79.99
534.0,79.70
533.0,80.01
532.0,79.53
531.0,79.48
530.0,79.63
529.0,79.62
528.0,79.68
527.0,79.42
526.0,79.48
525.0,79.86
524.0,79.58
523.0,79.60
522.0,78.93
521.0,79.03
520.0,78.97
519.0,79.05
518.0,79.20
517.0,78.83
516.0,78.92
515.0,78.84
514.0,79.01
513.0,79.34
512.0,79.26
511.0,78.80
510.0,78.42
509.0,78.57
508.0,78.84
507.0,78.78
506.0,78.77
505.0,78.21
504.0,78.92
503.0,78.65
502.0,78.78
501.0,78.14
500.0,78.61
499.0,79.04
498.0,78.49
497.0,78.72
496.0,78.14
495.0,78.07
494.0,78.06
493.0,77.87
492.0,77.82
491.0,77.95
490.0,77.40
489.0,77.53
488.0,76.98
487.0,78.34
486.0,77.47
485.0,77.48
484.0,77.22
483.0,77.77
482.0,77.70
481.0,77.17
480.0,77.33
479.0,77.00
478.0,77.01
477.0,77.43
476.0,77.85
475.0,77.13
474.0,76.85
473.0,76.80
472.0,76.82
471.0,76.36
470.0,76.76
469.0,76.26
468.0,76.67
467.0,76.46
466.0,76.20
465.0,76.32
464.0,76.40
463.0,76.19
462.0,75.47
461.0,76.12
460.0,76.11
459.0,76.25
458.0,75.34
457.0,75.10
456.0,75.46
455.0,75.34
454.0,75.30
453.0,75.00
452.0,74.11
451.0,74.78
450.0,74.75
449.0,74.33
448.0,74.71
447.0,74.16
446.0,74.11
445.0,73.86
444.0,74.43
443.0,74.16
442.0,74.22
441.0,73.13
440.0,73.09
439.0,73.23
438.0,73.06
437.0,72.81
436.0,72.59
435.0,72.87
434.0,73.16
433.0,72.38
432.0,72.19
431.0,71.42
430.0,72.19
429.0,72.04
428.0,72.00
427.0,70.97
426.0,71.00
425.0,70.78
424.0,70.72
423.0,70.58
422.0,70.72
421.0,69.75
420.0,70.14
419.0,69.99
418.0,69.21
417.0,69.17
416.0,68.69
415.0,68.65
414.0,68.51
413.0,68.40
412.0,67.91
411.0,67.08
410.0,67.07
409.0,67.05
408.0,66.10
407.0,66.21
406.0,65.25
405.0,64.91
404.0,64.94
403.0,64.63
402.0,64.08
401.0,63.44
400.0,63.09
399.0,62.05
398.0,62.15
397.0,61.83
396.0,61.97
395.0,60.93
394.0,60.10
393.0,60.00
392.0,59.59
391.0,59.67
390.0,58.86
389.0,58.10
388.0,57.47
387.0,57.32
386.0,56.56
385.0,56.10
384.0,55.89
383.0,54.70
382.0,54.40
381.0,53.98
380.0,53.05
379.0,53.08
378.0,52.32
377.0,51.17
376.0,51.05
375.0,49.80
374.0,48.20
373.0,47.53
372.0,46.88
371.0,46.00
370.0,46.01
369.0,45.82
368.0,44.37
367.0,43.07
366.0,41.85
365.0,41.55
364.0,40.73
363.0,39.14
362.0,37.88
361.0,37.07
360.0,36.13
359.0,35.92
358.0,34.83
357.0,33.85
356.0,32.90
355.0,31.72
354.0,30.72
353.0,29.46
352.0,28.35
351.0,27.43
350.0,26.72
349.0,25.22
348.0,24.39
347.0,23.08
346.0,22.42
345.0,21.71
344.0,20.58
343.0,19.43
342.0,18.07
341.0,16.98
340.0,15.41
339.0,14.44
338.0,13.94
337.0,13.07
336.0,12.57
335.0,11.85
334.0,10.50
333.0,9.60
332.0,9.52
331.0,9.16
330.0,8.18
329.0,7.01
328.0,6.59
327.0,6.69
326.0,6.17
325.0,5.64
324.0,5.65
323.0,5.50
322.0,4.87
321.0,4.32
320.0,4.29
319.0,5.63
318.0,6.73
317.0,6.03
316.0,5.29
315.0,4.57
314.0,4.12
313.0,3.68
312.0,3.13
311.0,2.31
310.0,1.51
309.0,0.93
308.0,0.57
307.0,0.46
306.0,0.16
305.0,-0.20
304.0,-0.29
303.0,-0.22
302.0,0.00
301.0,0.06
300.0,-0.12
299.0,-0.26
298.0,-0.24
297.0,0.11
296.0,0.21
295.0,0.07
294.0,-0.18
293.0,-0.21
292.0,-0.10
291.0,0.15
290.0,0.05
289.0,-0.20
288.0,-0.35
287.0,-0.21
286.0,0.07
285.0,0.19
284.0,0.07
283.0,-0.17
282.0,-0.18
281.0,-0.07
280.0,0.12
279.0,0.10
278.0,-0.04
277.0,-0.25
276.0,-0.14
275.0,0.03
274.0,0.18
273.0,0.10
272.0,-0.18
271.0,-0.31
270.0,-0.19
269.0,-0.04
268.0,0.14
267.0,-0.01
266.0,-0.24
265.0,-0.19
264.0,-0.05
263.0,0.18
262.0,0.20
261.0,-0.04
260.0,-0.23
259.0,-0.11
258.0,0.00
257.0,0.05
256.0,-0.08
255.0,-0.37
254.0,-0.38
253.0,-0.27
252.0,-0.00
251.0,-0.09
250.0,-0.36
249.0,-0.45
248.0,-0.32
247.0,-0.09
246.0,-0.13
245.0,-0.25
244.0,-0.53
243.0,-0.51
242.0,-0.20
241.0,-0.04
240.0,-0.25
239.0,-0.43
238.0,-0.41
237.0,-0.21
236.0,-0.03
235.0,-0.07
234.0,-0.20
233.0,-0.38
232.0,-0.24
231.0,-0.07
230.0,-0.03
229.0,0.05
228.0,-0.16
227.0,-0.33
226.0,-0.18
225.0,0.09
224.0,0.15
223.0,0.04
222.0,-0.12
221.0,-0.23
220.0,-0.02
219.0,0.09
218.0,0.20
217.0,0.09
216.0,-0.10
215.0,-0.10
214.0,0.08
213.0,0.20
212.0,0.26
211.0,-0.05
210.0,-0.04
209.0,0.20
208.0,0.22
207.0,0.40
206.0,0.44
205.0,0.34
204.0,0.10
203.0,0.29
202.0,0.58
201.0,0.51
200.0,0.44
