Created as New Dataset,
418.0,-0.20
417.0,-0.33
416.0,-0.33
415.0,-0.23
414.0,-0.08
413.0,-0.05
412.0,-0.05
411.0,-0.14
410.0,-0.24
409.0,-0.29
408.0,-0.21
407.0,-0.10
406.0,-0.03
405.0,-0.08
404.0,-0.09
403.0,-0.19
402.0,-0.30
401.0,-0.24
400.0,-0.20
399.0,-0.03
398.0,0.00
397.0,-0.03
396.0,-0.18
395.0,-0.24
394.0,-0.20
393.0,-0.17
392.0,-0.15
391.0,0.01
390.0,0.06
389.0,-0.01
388.0,-0.18
387.0,-0.27
386.0,-0.23
385.0,-0.19
384.0,-0.05
383.0,0.04
382.0,0.03
381.0,-0.11
380.0,-0.27
379.0,-0.18
378.0,-0.12
377.0,-0.36
376.0,-0.68
375.0,-0.84
374.0,-0.73
373.0,-0.46
372.0,-0.26
371.0,-0.34
370.0,-0.37
369.0,-0.33
368.0,-0.37
367.0,-0.49
366.0,-0.53
365.0,-0.23
364.0,-0.10
363.0,-0.18
362.0,-0.22
361.0,-0.29
360.0,-0.35
359.0,-0.18
358.0,0.05
357.0,-0.03
356.0,-0.06
355.0,-0.03
354.0,0.08
353.0,0.04
352.0,-0.18
351.0,-0.15
350.0,-0.04
349.0,-0.24
348.0,-0.08
347.0,-0.04
346.0,-0.13
345.0,-0.11
344.0,-0.10
343.0,-0.18
342.0,-0.24
341.0,-0.12
340.0,0.12
339.0,0.25
338.0,0.22
337.0,-0.18
336.0,-0.49
335.0,-0.39
334.0,-0.24
333.0,0.01
332.0,-0.19
331.0,-0.13
330.0,0.20
329.0,0.36
328.0,-0.07
327.0,-0.21
326.0,0.06
325.0,0.21
324.0,0.35
323.0,0.45
322.0,0.32
321.0,0.14
320.0,-0.09
319.0,0.36
318.0,1.26
317.0,1.34
316.0,1.45
315.0,1.59
314.0,1.56
313.0,1.38
312.0,1.33
311.0,1.32
310.0,1.35
309.0,1.49
308.0,1.60
307.0,1.68
306.0,1.61
305.0,1.38
304.0,1.27
303.0,1.20
302.0,1.29
301.0,1.49
300.0,1.62
299.0,1.59
298.0,1.53
297.0,1.45
296.0,1.26
295.0,1.24
294.0,1.32
293.0,1.46
292.0,1.65
291.0,1.60
290.0,1.40
289.0,1.28
288.0,1.30
287.0,1.42
286.0,1.57
285.0,1.66
284.0,1.62
283.0,1.42
282.0,1.26
281.0,1.24
280.0,1.39
279.0,1.57
278.0,1.65
277.0,1.55
276.0,1.35
275.0,1.20
274.0,1.33
273.0,1.48
272.0,1.58
271.0,1.66
270.0,1.52
269.0,1.31
268.0,1.23
267.0,1.20
266.0,1.39
265.0,1.70
264.0,1.69
263.0,1.49
262.0,1.40
261.0,1.20
260.0,1.23
259.0,1.54
258.0,1.63
257.0,1.53
256.0,1.28
255.0,1.07
254.0,1.09
253.0,1.14
252.0,1.39
251.0,1.56
250.0,1.43
249.0,1.31
248.0,1.08
247.0,0.92
246.0,1.03
245.0,1.25
244.0,1.49
243.0,1.54
242.0,1.15
241.0,1.04
240.0,1.06
239.0,1.28
238.0,1.40
237.0,1.51
236.0,1.39
235.0,1.25
234.0,1.09
233.0,1.05
232.0,1.18
231.0,1.47
230.0,1.52
229.0,1.52
228.0,1.48
227.0,1.31
226.0,1.10
225.0,1.29
224.0,1.48
223.0,1.55
222.0,1.59
221.0,1.40
220.0,1.30
219.0,1.32
218.0,1.43
217.0,1.70
216.0,1.72
215.0,1.59
214.0,1.29
213.0,1.41
212.0,1.66
211.0,1.80
210.0,1.81
209.0,1.56
208.0,1.37
207.0,1.39
206.0,1.61
205.0,1.82
204.0,1.76
203.0,1.72
202.0,1.56
201.0,1.47
200.0,1.58
